fold_id,feature,coefficient,abs_coefficient
0,fwd_act_data_pkts_min,0.13733082798034002,0.13733082798034002
0,fwd_act_data_pkts_max,0.16938774007968596,0.16938774007968596
0,fwd_seg_size_min_mean,1.0438700952677664,1.0438700952677664
0,fwd_seg_size_min_std,-0.4026039580947736,0.4026039580947736
0,fwd_seg_size_min_sum,0.2546773668320397,0.2546773668320397
0,fwd_seg_size_min_min,-0.15334080269759912,0.15334080269759912
0,fwd_seg_size_min_max,-0.12560877282407454,0.12560877282407454
0,active_mean_mean,-0.16333561115792142,0.16333561115792142
0,active_mean_std,-0.3437716729633865,0.3437716729633865
0,active_mean_sum,-0.6477662909001336,0.6477662909001336
0,active_mean_min,0.003919628752800353,0.003919628752800353
0,active_mean_max,-0.03187451781108949,0.03187451781108949
0,active_std_mean,-0.4478031995191753,0.4478031995191753
0,active_std_std,-0.13038103563367803,0.13038103563367803
0,active_std_sum,-0.6164696514860487,0.6164696514860487
0,active_std_min,0.02146983307838843,0.02146983307838843
0,active_std_max,0.2543048826858751,0.2543048826858751
0,active_max_mean,-0.2526347328816678,0.2526347328816678
0,active_max_std,0.4686400492289439,0.4686400492289439
0,active_max_sum,0.7107445725041404,0.7107445725041404
0,active_max_min,0.009757081865573195,0.009757081865573195
0,active_max_max,0.18544989797700215,0.18544989797700215
0,active_min_mean,0.050084549800285774,0.050084549800285774
0,active_min_std,-0.3641174889092202,0.3641174889092202
0,active_min_sum,0.17215794981058966,0.17215794981058966
0,active_min_min,-0.005994641717992471,0.005994641717992471
0,active_min_max,0.1827684034420521,0.1827684034420521
0,idle_mean_mean,0.1363455685771054,0.1363455685771054
0,idle_mean_std,-0.2012286280859303,0.2012286280859303
0,idle_mean_sum,0.02832934521657552,0.02832934521657552
0,idle_mean_min,-0.019763818584944654,0.019763818584944654
0,idle_mean_max,-0.10081779925400673,0.10081779925400673
0,idle_std_mean,0.436141108195218,0.436141108195218
0,idle_std_std,0.009245646241406091,0.009245646241406091
0,idle_std_sum,0.04632786445204348,0.04632786445204348
0,idle_std_min,-0.02884811616766218,0.02884811616766218
0,idle_std_max,-0.042443951371558465,0.042443951371558465
0,idle_max_mean,0.3344907980586924,0.3344907980586924
0,idle_max_std,0.10601824124578862,0.10601824124578862
0,idle_max_sum,0.1223620292865545,0.1223620292865545
0,idle_max_min,-0.0014222822765738322,0.0014222822765738322
0,idle_max_max,-0.11217131901388736,0.11217131901388736
0,idle_min_mean,-0.20367433565397633,0.20367433565397633
0,idle_min_std,-0.38463656361028464,0.38463656361028464
0,idle_min_sum,-0.03798966111838285,0.03798966111838285
0,idle_min_min,-0.051267630489734664,0.051267630489734664
0,idle_min_max,-0.07832861277543358,0.07832861277543358
0,duration_sec_mean,0.08587638029300493,0.08587638029300493
0,duration_sec_std,0.6511526467390164,0.6511526467390164
0,duration_sec_sum,-0.1311499426074082,0.1311499426074082
0,duration_sec_min,0.07379820705828212,0.07379820705828212
0,duration_sec_max,0.15003518680544028,0.15003518680544028
0,flow_count,0.13203449409797102,0.13203449409797102
0,unique_dst_ports_count,0.14088065505887074,0.14088065505887074
0,unique_protocols_count,0.011933544794610356,0.011933544794610356
0,pkt_ttl_min,-0.2327083521862359,0.2327083521862359
0,pkt_ttl_max,-0.4850556088126119,0.4850556088126119
0,pkt_ttl_std,0.3623569051446669,0.3623569051446669
0,pkt_ttl_mode,0.35839490556630776,0.35839490556630776
0,pkt_frag_mf_count,0.0,0.0
0,pkt_frag_df_count,0.7116567249408011,0.7116567249408011
0,pkt_payload_size_p25,-0.06602286034613808,0.06602286034613808
0,pkt_payload_size_p50,-0.21339231730507136,0.21339231730507136
0,pkt_payload_size_p75,-0.6657823194730474,0.6657823194730474
0,pkt_payload_size_p95,-0.8896886698309644,0.8896886698309644
0,pkt_tcp_retrans_count,1.556674078324658,1.556674078324658
0,pkt_port_scan_seq_score,1.4481116140542636,1.4481116140542636
1,duration_microsec_mean,0.09234986229843448,0.09234986229843448
1,duration_microsec_std,0.20874444682493015,0.20874444682493015
1,duration_microsec_sum,-0.06423503129102957,0.06423503129102957
1,duration_microsec_min,0.09035773256386069,0.09035773256386069
1,duration_microsec_max,0.295112148626688,0.295112148626688
1,packet_count_fwd_mean,0.5579596182520038,0.5579596182520038
1,packet_count_fwd_std,-0.2629726093642627,0.2629726093642627
1,packet_count_fwd_sum,0.23417244834417472,0.23417244834417472
1,packet_count_fwd_min,0.14067244842568377,0.14067244842568377
1,packet_count_fwd_max,-0.031874009009259026,0.031874009009259026
1,packet_count_bwd_mean,0.5600402363942646,0.5600402363942646
1,packet_count_bwd_std,1.1010539263190435,1.1010539263190435
1,packet_count_bwd_sum,0.036524253368879066,0.036524253368879066
1,packet_count_bwd_min,-0.1590546242105029,0.1590546242105029
1,packet_count_bwd_max,0.24428727338364067,0.24428727338364067
1,byte_count_fwd_mean,-0.07593473387570705,0.07593473387570705
1,byte_count_fwd_std,-0.7443970516052577,0.7443970516052577
1,byte_count_fwd_sum,-0.20051252383757862,0.20051252383757862
1,byte_count_fwd_min,0.19473493970782943,0.19473493970782943
1,byte_count_fwd_max,1.32848398082532,1.32848398082532
1,byte_count_bwd_mean,-0.5728775183418275,0.5728775183418275
1,byte_count_bwd_std,-1.5561327404598548,1.5561327404598548
1,byte_count_bwd_sum,-0.45285844870302727,0.45285844870302727
1,byte_count_bwd_min,0.051825112994354605,0.051825112994354605
1,byte_count_bwd_max,-0.6473253673464867,0.6473253673464867
1,fwd_pkt_len_max_mean,0.21453788961684364,0.21453788961684364
1,fwd_pkt_len_max_std,-1.6708297128026692,1.6708297128026692
1,fwd_pkt_len_max_sum,0.38861274057645906,0.38861274057645906
1,fwd_pkt_len_max_min,-0.05486689546621716,0.05486689546621716
1,fwd_pkt_len_max_max,0.495006328626205,0.495006328626205
1,fwd_pkt_len_min_mean,-0.19291736783136468,0.19291736783136468
1,fwd_pkt_len_min_std,-0.004003524252426283,0.004003524252426283
1,fwd_pkt_len_min_sum,-0.15205479093785446,0.15205479093785446
1,fwd_pkt_len_min_min,0.04556459280186897,0.04556459280186897
1,fwd_pkt_len_min_max,-0.018705468275504157,0.018705468275504157
1,fwd_pkt_len_mean_mean,-0.21839702212811377,0.21839702212811377
1,fwd_pkt_len_mean_std,0.019680821286401307,0.019680821286401307
1,fwd_pkt_len_mean_sum,0.43551414498333657,0.43551414498333657
1,fwd_pkt_len_mean_min,0.012238248435283015,0.012238248435283015
1,fwd_pkt_len_mean_max,0.011405531921273719,0.011405531921273719
1,fwd_pkt_len_std_mean,1.997859340892784,1.997859340892784
1,fwd_pkt_len_std_std,0.8968493220739947,0.8968493220739947
1,fwd_pkt_len_std_sum,0.429040257242589,0.429040257242589
